id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2019,valid_from,valid_to
4317,Managed assets- vehicles,Managed cars (by size),Large car,Diesel,km,km,kg N2O,Large car km Managed cars (by size),0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
4318,Managed assets- vehicles,Managed cars (by size),Large car,Diesel,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.33713,2019-01-01 00:00:00,2019-12-31 23:59:59
4319,Managed assets- vehicles,Managed cars (by size),Large car,Diesel,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
4320,Managed assets- vehicles,Managed cars (by size),Large car,Diesel,miles,miles,kg CO2,Large car miles Managed cars (by size),0.33415,2019-01-01 00:00:00,2019-12-31 23:59:59
4321,Managed assets- vehicles,Managed cars (by size),Large car,Diesel,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00297,2019-01-01 00:00:00,2019-12-31 23:59:59
4322,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,km,km,kg CO2e,Large car km Managed cars (by size),0.28295,2019-01-01 00:00:00,2019-12-31 23:59:59
4323,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,km,km,kg CH4,Large car km Managed cars (by size),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
4324,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,km,km,kg CO2,Large car km Managed cars (by size),0.28225,2019-01-01 00:00:00,2019-12-31 23:59:59
4325,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,km,km,kg N2O,Large car km Managed cars (by size),0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
4326,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.45536,2019-01-01 00:00:00,2019-12-31 23:59:59
4327,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00051,2019-01-01 00:00:00,2019-12-31 23:59:59
4328,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,miles,miles,kg CO2,Large car miles Managed cars (by size),0.45424,2019-01-01 00:00:00,2019-12-31 23:59:59
4329,Managed assets- vehicles,Managed cars (by size),Large car,Petrol,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
4330,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,km,km,kg CO2e,Large car km Managed cars (by size),0.13177,2019-01-01 00:00:00,2019-12-31 23:59:59
4331,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,km,km,kg CH4,Large car km Managed cars (by size),0.00009,2019-01-01 00:00:00,2019-12-31 23:59:59
4332,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,km,km,kg CO2,Large car km Managed cars (by size),0.13022,2019-01-01 00:00:00,2019-12-31 23:59:59
4333,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,km,km,kg N2O,Large car km Managed cars (by size),0.00146,2019-01-01 00:00:00,2019-12-31 23:59:59
4334,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.21207,2019-01-01 00:00:00,2019-12-31 23:59:59
4335,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00014,2019-01-01 00:00:00,2019-12-31 23:59:59
4336,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,miles,miles,kg CO2,Large car miles Managed cars (by size),0.20957,2019-01-01 00:00:00,2019-12-31 23:59:59
4337,Managed assets- vehicles,Managed cars (by size),Large car,Hybrid,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00236,2019-01-01 00:00:00,2019-12-31 23:59:59
4338,Managed assets- vehicles,Managed cars (by size),Large car,CNG,km,km,kg CO2e,Large car km Managed cars (by size),0.23735,2019-01-01 00:00:00,2019-12-31 23:59:59
4339,Managed assets- vehicles,Managed cars (by size),Large car,CNG,km,km,kg CH4,Large car km Managed cars (by size),0.00159,2019-01-01 00:00:00,2019-12-31 23:59:59
4340,Managed assets- vehicles,Managed cars (by size),Large car,CNG,km,km,kg CO2,Large car km Managed cars (by size),0.23531,2019-01-01 00:00:00,2019-12-31 23:59:59
4341,Managed assets- vehicles,Managed cars (by size),Large car,CNG,km,km,kg N2O,Large car km Managed cars (by size),0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
4342,Managed assets- vehicles,Managed cars (by size),Large car,CNG,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.38198,2019-01-01 00:00:00,2019-12-31 23:59:59
4343,Managed assets- vehicles,Managed cars (by size),Large car,CNG,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00257,2019-01-01 00:00:00,2019-12-31 23:59:59
4344,Managed assets- vehicles,Managed cars (by size),Large car,CNG,miles,miles,kg CO2,Large car miles Managed cars (by size),0.37869,2019-01-01 00:00:00,2019-12-31 23:59:59
4345,Managed assets- vehicles,Managed cars (by size),Large car,CNG,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
4346,Managed assets- vehicles,Managed cars (by size),Large car,LPG,km,km,kg CO2e,Large car km Managed cars (by size),0.26591,2019-01-01 00:00:00,2019-12-31 23:59:59
4347,Managed assets- vehicles,Managed cars (by size),Large car,LPG,km,km,kg CH4,Large car km Managed cars (by size),0.00005,2019-01-01 00:00:00,2019-12-31 23:59:59
4348,Managed assets- vehicles,Managed cars (by size),Large car,LPG,km,km,kg CO2,Large car km Managed cars (by size),0.26541,2019-01-01 00:00:00,2019-12-31 23:59:59
4349,Managed assets- vehicles,Managed cars (by size),Large car,LPG,km,km,kg N2O,Large car km Managed cars (by size),0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
4350,Managed assets- vehicles,Managed cars (by size),Large car,LPG,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.42794,2019-01-01 00:00:00,2019-12-31 23:59:59
4351,Managed assets- vehicles,Managed cars (by size),Large car,LPG,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00008,2019-01-01 00:00:00,2019-12-31 23:59:59
4352,Managed assets- vehicles,Managed cars (by size),Large car,LPG,miles,miles,kg CO2,Large car miles Managed cars (by size),0.42714,2019-01-01 00:00:00,2019-12-31 23:59:59
4353,Managed assets- vehicles,Managed cars (by size),Large car,LPG,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
4354,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,km,km,kg CO2e,Large car km Managed cars (by size),0.22857,2019-01-01 00:00:00,2019-12-31 23:59:59
4355,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,km,km,kg CH4,Large car km Managed cars (by size),0.00009,2019-01-01 00:00:00,2019-12-31 23:59:59
4356,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,km,km,kg CO2,Large car km Managed cars (by size),0.22702,2019-01-01 00:00:00,2019-12-31 23:59:59
4357,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,km,km,kg N2O,Large car km Managed cars (by size),0.00146,2019-01-01 00:00:00,2019-12-31 23:59:59
4358,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.36785,2019-01-01 00:00:00,2019-12-31 23:59:59
4359,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00014,2019-01-01 00:00:00,2019-12-31 23:59:59
4360,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,miles,miles,kg CO2,Large car miles Managed cars (by size),0.36535,2019-01-01 00:00:00,2019-12-31 23:59:59
4361,Managed assets- vehicles,Managed cars (by size),Large car,Unknown,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00236,2019-01-01 00:00:00,2019-12-31 23:59:59
4362,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Large car km Managed cars (by size),0.12567,2019-01-01 00:00:00,2019-12-31 23:59:59
4363,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Large car km Managed cars (by size),0.00036,2019-01-01 00:00:00,2019-12-31 23:59:59
4364,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Large car km Managed cars (by size),0.12483,2019-01-01 00:00:00,2019-12-31 23:59:59
4365,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Large car km Managed cars (by size),0.00048,2019-01-01 00:00:00,2019-12-31 23:59:59
4366,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.20225,2019-01-01 00:00:00,2019-12-31 23:59:59
4367,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00057,2019-01-01 00:00:00,2019-12-31 23:59:59
4368,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Large car miles Managed cars (by size),0.2009,2019-01-01 00:00:00,2019-12-31 23:59:59
4369,Managed assets- vehicles,Managed cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00078,2019-01-01 00:00:00,2019-12-31 23:59:59
4370,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,km,km,kg CO2e,Large car km Managed cars (by size),0.07256,2019-01-01 00:00:00,2019-12-31 23:59:59
4371,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,km,km,kg CH4,Large car km Managed cars (by size),0.00018,2019-01-01 00:00:00,2019-12-31 23:59:59
4372,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,km,km,kg CO2,Large car km Managed cars (by size),0.07199,2019-01-01 00:00:00,2019-12-31 23:59:59
4373,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,km,km,kg N2O,Large car km Managed cars (by size),0.00039,2019-01-01 00:00:00,2019-12-31 23:59:59
4374,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg CO2e,Large car miles Managed cars (by size),0.11677,2019-01-01 00:00:00,2019-12-31 23:59:59
4375,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg CH4,Large car miles Managed cars (by size),0.00029,2019-01-01 00:00:00,2019-12-31 23:59:59
4376,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg CO2,Large car miles Managed cars (by size),0.11585,2019-01-01 00:00:00,2019-12-31 23:59:59
4377,Managed assets- vehicles,Managed cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg N2O,Large car miles Managed cars (by size),0.00063,2019-01-01 00:00:00,2019-12-31 23:59:59
4378,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,km,km,kg CO2e,Average car km Managed cars (by size),0.17336,2019-01-01 00:00:00,2019-12-31 23:59:59
4379,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,km,km,kg CH4,Average car km Managed cars (by size),0,2019-01-01 00:00:00,2019-12-31 23:59:59
4380,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,km,km,kg CO2,Average car km Managed cars (by size),0.17152,2019-01-01 00:00:00,2019-12-31 23:59:59
4381,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,km,km,kg N2O,Average car km Managed cars (by size),0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
4382,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.27901,2019-01-01 00:00:00,2019-12-31 23:59:59
4383,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
4384,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,miles,miles,kg CO2,Average car miles Managed cars (by size),0.27603,2019-01-01 00:00:00,2019-12-31 23:59:59
4385,Managed assets- vehicles,Managed cars (by size),Average car,Diesel,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00297,2019-01-01 00:00:00,2019-12-31 23:59:59
4386,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,km,km,kg CO2e,Average car km Managed cars (by size),0.18084,2019-01-01 00:00:00,2019-12-31 23:59:59
4387,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,km,km,kg CH4,Average car km Managed cars (by size),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
4388,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,km,km,kg CO2,Average car km Managed cars (by size),0.18014,2019-01-01 00:00:00,2019-12-31 23:59:59
4389,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,km,km,kg N2O,Average car km Managed cars (by size),0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
4390,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.29103,2019-01-01 00:00:00,2019-12-31 23:59:59
4391,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00051,2019-01-01 00:00:00,2019-12-31 23:59:59
4392,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,miles,miles,kg CO2,Average car miles Managed cars (by size),0.28991,2019-01-01 00:00:00,2019-12-31 23:59:59
4393,Managed assets- vehicles,Managed cars (by size),Average car,Petrol,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
4394,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,km,km,kg CO2e,Average car km Managed cars (by size),0.11473,2019-01-01 00:00:00,2019-12-31 23:59:59
4395,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,km,km,kg CH4,Average car km Managed cars (by size),0.00016,2019-01-01 00:00:00,2019-12-31 23:59:59
4396,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,km,km,kg CO2,Average car km Managed cars (by size),0.11346,2019-01-01 00:00:00,2019-12-31 23:59:59
4397,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,km,km,kg N2O,Average car km Managed cars (by size),0.00111,2019-01-01 00:00:00,2019-12-31 23:59:59
4398,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.18464,2019-01-01 00:00:00,2019-12-31 23:59:59
4399,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00026,2019-01-01 00:00:00,2019-12-31 23:59:59
4400,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,miles,miles,kg CO2,Average car miles Managed cars (by size),0.18259,2019-01-01 00:00:00,2019-12-31 23:59:59
4401,Managed assets- vehicles,Managed cars (by size),Average car,Hybrid,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00179,2019-01-01 00:00:00,2019-12-31 23:59:59
4402,Managed assets- vehicles,Managed cars (by size),Average car,CNG,km,km,kg CO2e,Average car km Managed cars (by size),0.17803,2019-01-01 00:00:00,2019-12-31 23:59:59
4403,Managed assets- vehicles,Managed cars (by size),Average car,CNG,km,km,kg CH4,Average car km Managed cars (by size),0.00159,2019-01-01 00:00:00,2019-12-31 23:59:59
4404,Managed assets- vehicles,Managed cars (by size),Average car,CNG,km,km,kg CO2,Average car km Managed cars (by size),0.17599,2019-01-01 00:00:00,2019-12-31 23:59:59
4405,Managed assets- vehicles,Managed cars (by size),Average car,CNG,km,km,kg N2O,Average car km Managed cars (by size),0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
4406,Managed assets- vehicles,Managed cars (by size),Average car,CNG,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.28653,2019-01-01 00:00:00,2019-12-31 23:59:59
4407,Managed assets- vehicles,Managed cars (by size),Average car,CNG,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00257,2019-01-01 00:00:00,2019-12-31 23:59:59
4408,Managed assets- vehicles,Managed cars (by size),Average car,CNG,miles,miles,kg CO2,Average car miles Managed cars (by size),0.28324,2019-01-01 00:00:00,2019-12-31 23:59:59
4409,Managed assets- vehicles,Managed cars (by size),Average car,CNG,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
4410,Managed assets- vehicles,Managed cars (by size),Average car,LPG,km,km,kg CO2e,Average car km Managed cars (by size),0.19901,2019-01-01 00:00:00,2019-12-31 23:59:59
4411,Managed assets- vehicles,Managed cars (by size),Average car,LPG,km,km,kg CH4,Average car km Managed cars (by size),0.00005,2019-01-01 00:00:00,2019-12-31 23:59:59
4412,Managed assets- vehicles,Managed cars (by size),Average car,LPG,km,km,kg CO2,Average car km Managed cars (by size),0.19851,2019-01-01 00:00:00,2019-12-31 23:59:59
4413,Managed assets- vehicles,Managed cars (by size),Average car,LPG,km,km,kg N2O,Average car km Managed cars (by size),0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
4414,Managed assets- vehicles,Managed cars (by size),Average car,LPG,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.32027,2019-01-01 00:00:00,2019-12-31 23:59:59
4415,Managed assets- vehicles,Managed cars (by size),Average car,LPG,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00008,2019-01-01 00:00:00,2019-12-31 23:59:59
4416,Managed assets- vehicles,Managed cars (by size),Average car,LPG,miles,miles,kg CO2,Average car miles Managed cars (by size),0.31947,2019-01-01 00:00:00,2019-12-31 23:59:59
4417,Managed assets- vehicles,Managed cars (by size),Average car,LPG,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
4418,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,km,km,kg CO2e,Average car km Managed cars (by size),0.1771,2019-01-01 00:00:00,2019-12-31 23:59:59
4419,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,km,km,kg CH4,Average car km Managed cars (by size),0.00016,2019-01-01 00:00:00,2019-12-31 23:59:59
4420,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,km,km,kg CO2,Average car km Managed cars (by size),0.17583,2019-01-01 00:00:00,2019-12-31 23:59:59
4421,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,km,km,kg N2O,Average car km Managed cars (by size),0.00111,2019-01-01 00:00:00,2019-12-31 23:59:59
4422,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.28502,2019-01-01 00:00:00,2019-12-31 23:59:59
4423,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00026,2019-01-01 00:00:00,2019-12-31 23:59:59
4424,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,miles,miles,kg CO2,Average car miles Managed cars (by size),0.28297,2019-01-01 00:00:00,2019-12-31 23:59:59
4425,Managed assets- vehicles,Managed cars (by size),Average car,Unknown,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00179,2019-01-01 00:00:00,2019-12-31 23:59:59
4426,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Average car km Managed cars (by size),0.11532,2019-01-01 00:00:00,2019-12-31 23:59:59
4427,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Average car km Managed cars (by size),0.00033,2019-01-01 00:00:00,2019-12-31 23:59:59
4428,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Average car km Managed cars (by size),0.11454,2019-01-01 00:00:00,2019-12-31 23:59:59
4429,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Average car km Managed cars (by size),0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
4430,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.18559,2019-01-01 00:00:00,2019-12-31 23:59:59
4431,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00053,2019-01-01 00:00:00,2019-12-31 23:59:59
4432,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Average car miles Managed cars (by size),0.18434,2019-01-01 00:00:00,2019-12-31 23:59:59
4433,Managed assets- vehicles,Managed cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
4434,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,km,km,kg CO2e,Average car km Managed cars (by size),0.0602,2019-01-01 00:00:00,2019-12-31 23:59:59
4435,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,km,km,kg CH4,Average car km Managed cars (by size),0.00015,2019-01-01 00:00:00,2019-12-31 23:59:59
4436,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,km,km,kg CO2,Average car km Managed cars (by size),0.05973,2019-01-01 00:00:00,2019-12-31 23:59:59
4437,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,km,km,kg N2O,Average car km Managed cars (by size),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
4438,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg CO2e,Average car miles Managed cars (by size),0.09688,2019-01-01 00:00:00,2019-12-31 23:59:59
4439,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg CH4,Average car miles Managed cars (by size),0.00024,2019-01-01 00:00:00,2019-12-31 23:59:59
4440,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg CO2,Average car miles Managed cars (by size),0.09612,2019-01-01 00:00:00,2019-12-31 23:59:59
4441,Managed assets- vehicles,Managed cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg N2O,Average car miles Managed cars (by size),0.00052,2019-01-01 00:00:00,2019-12-31 23:59:59
4442,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Diesel,km,km,kg CO2e,Class I (up to 1.305 tonnes) km,0.14955,2019-01-01 00:00:00,2019-12-31 23:59:59
4443,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Diesel,km,km,kg CH4,Class I (up to 1.305 tonnes) km,0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
4444,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Diesel,km,km,kg CO2,Class I (up to 1.305 tonnes) km,0.1477,2019-01-01 00:00:00,2019-12-31 23:59:59
4445,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Diesel,km,km,kg N2O,Class I (up to 1.305 tonnes) km,0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
4446,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Petrol,km,km,kg CO2e,Class I (up to 1.305 tonnes) km,0.23741,2019-01-01 00:00:00,2019-12-31 23:59:59
4447,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Petrol,km,km,kg CH4,Class I (up to 1.305 tonnes) km,0.00025,2019-01-01 00:00:00,2019-12-31 23:59:59
4448,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Petrol,km,km,kg CO2,Class I (up to 1.305 tonnes) km,0.23645,2019-01-01 00:00:00,2019-12-31 23:59:59
4449,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Petrol,km,km,kg N2O,Class I (up to 1.305 tonnes) km,0.00071,2019-01-01 00:00:00,2019-12-31 23:59:59
4450,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Class I (up to 1.305 tonnes) km,0.04598,2019-01-01 00:00:00,2019-12-31 23:59:59
4451,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg CH4,Class I (up to 1.305 tonnes) km,0.00012,2019-01-01 00:00:00,2019-12-31 23:59:59
4452,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg CO2,Class I (up to 1.305 tonnes) km,0.04561,2019-01-01 00:00:00,2019-12-31 23:59:59
4453,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg N2O,Class I (up to 1.305 tonnes) km,0.00025,2019-01-01 00:00:00,2019-12-31 23:59:59
4454,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Diesel,km,km,kg CO2e,Class II (1.305 to 1.74 tonnes) km,0.19455,2019-01-01 00:00:00,2019-12-31 23:59:59
4455,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Diesel,km,km,kg CH4,Class II (1.305 to 1.74 tonnes) km,0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
4456,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Diesel,km,km,kg CO2,Class II (1.305 to 1.74 tonnes) km,0.19271,2019-01-01 00:00:00,2019-12-31 23:59:59
4457,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Diesel,km,km,kg N2O,Class II (1.305 to 1.74 tonnes) km,0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
4458,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Petrol,km,km,kg CO2e,Class II (1.305 to 1.74 tonnes) km,0.22833,2019-01-01 00:00:00,2019-12-31 23:59:59
4459,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Petrol,km,km,kg CH4,Class II (1.305 to 1.74 tonnes) km,0.00025,2019-01-01 00:00:00,2019-12-31 23:59:59
4460,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Petrol,km,km,kg CO2,Class II (1.305 to 1.74 tonnes) km,0.22737,2019-01-01 00:00:00,2019-12-31 23:59:59
4461,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Petrol,km,km,kg N2O,Class II (1.305 to 1.74 tonnes) km,0.00071,2019-01-01 00:00:00,2019-12-31 23:59:59
4462,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Class II (1.305 to 1.74 tonnes) km,0.06275,2019-01-01 00:00:00,2019-12-31 23:59:59
4463,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg CH4,Class II (1.305 to 1.74 tonnes) km,0.00016,2019-01-01 00:00:00,2019-12-31 23:59:59
4464,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg CO2,Class II (1.305 to 1.74 tonnes) km,0.06225,2019-01-01 00:00:00,2019-12-31 23:59:59
4465,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg N2O,Class II (1.305 to 1.74 tonnes) km,0.00034,2019-01-01 00:00:00,2019-12-31 23:59:59
4466,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),Diesel,km,km,kg CO2e,Class III (1.74 to 3.5 tonnes) km,0.27777,2019-01-01 00:00:00,2019-12-31 23:59:59
