id,Level 1,Level 2,Level 3,Column Text,UOM,GHG,GHG Conversion Factor 2016,valid_from,valid_to
4010,Freighting goods,HGV (all diesel),All rigids,100% Laden,miles,kg CO2,1.51808,2016-01-01 00:00:00,2016-12-31 23:59:59
4011,Freighting goods,HGV (all diesel),All rigids,100% Laden,miles,kg N2O,0.01096,2016-01-01 00:00:00,2016-12-31 23:59:59
4012,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,kg CO2e,0.14589,2016-01-01 00:00:00,2016-12-31 23:59:59
4013,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,kg CH4,0.00006,2016-01-01 00:00:00,2016-12-31 23:59:59
4014,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,kg CO2,0.14478,2016-01-01 00:00:00,2016-12-31 23:59:59
4015,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,kg N2O,0.00105,2016-01-01 00:00:00,2016-12-31 23:59:59
4016,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg CO2e,0.83124,2016-01-01 00:00:00,2016-12-31 23:59:59
4017,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg CH4,0.00038,2016-01-01 00:00:00,2016-12-31 23:59:59
4018,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg CO2,0.82405,2016-01-01 00:00:00,2016-12-31 23:59:59
4019,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg N2O,0.00681,2016-01-01 00:00:00,2016-12-31 23:59:59
4020,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg CO2e,1.33775,2016-01-01 00:00:00,2016-12-31 23:59:59
4021,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg CH4,0.00061,2016-01-01 00:00:00,2016-12-31 23:59:59
4022,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg CO2,1.32618,2016-01-01 00:00:00,2016-12-31 23:59:59
4023,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg N2O,0.01096,2016-01-01 00:00:00,2016-12-31 23:59:59
4024,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg CO2e,0.20916,2016-01-01 00:00:00,2016-12-31 23:59:59
4025,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg CH4,0.0001,2016-01-01 00:00:00,2016-12-31 23:59:59
4026,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg CO2,0.20735,2016-01-01 00:00:00,2016-12-31 23:59:59
4027,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg N2O,0.00171,2016-01-01 00:00:00,2016-12-31 23:59:59
4028,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e,0.68166,2016-01-01 00:00:00,2016-12-31 23:59:59
4029,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CH4,0.00019,2016-01-01 00:00:00,2016-12-31 23:59:59
4030,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2,0.67194,2016-01-01 00:00:00,2016-12-31 23:59:59
4031,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg N2O,0.00954,2016-01-01 00:00:00,2016-12-31 23:59:59
4032,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2e,1.09703,2016-01-01 00:00:00,2016-12-31 23:59:59
4033,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CH4,0.0003,2016-01-01 00:00:00,2016-12-31 23:59:59
4034,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2,1.08138,2016-01-01 00:00:00,2016-12-31 23:59:59
4035,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg N2O,0.01535,2016-01-01 00:00:00,2016-12-31 23:59:59
4036,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e,0.84965,2016-01-01 00:00:00,2016-12-31 23:59:59
4037,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CH4,0.00019,2016-01-01 00:00:00,2016-12-31 23:59:59
4038,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2,0.83993,2016-01-01 00:00:00,2016-12-31 23:59:59
4039,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg N2O,0.00954,2016-01-01 00:00:00,2016-12-31 23:59:59
4040,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2e,1.36738,2016-01-01 00:00:00,2016-12-31 23:59:59
4041,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CH4,0.0003,2016-01-01 00:00:00,2016-12-31 23:59:59
4042,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2,1.35174,2016-01-01 00:00:00,2016-12-31 23:59:59
4043,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg N2O,0.01535,2016-01-01 00:00:00,2016-12-31 23:59:59
4044,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2e,0.1411,2016-01-01 00:00:00,2016-12-31 23:59:59
4045,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CH4,0.00003,2016-01-01 00:00:00,2016-12-31 23:59:59
4046,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2,0.13949,2016-01-01 00:00:00,2016-12-31 23:59:59
4047,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg N2O,0.00158,2016-01-01 00:00:00,2016-12-31 23:59:59
4048,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e,1.01764,2016-01-01 00:00:00,2016-12-31 23:59:59
4049,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CH4,0.00019,2016-01-01 00:00:00,2016-12-31 23:59:59
4050,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2,1.00792,2016-01-01 00:00:00,2016-12-31 23:59:59
4051,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg N2O,0.00954,2016-01-01 00:00:00,2016-12-31 23:59:59
4052,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2e,1.63774,2016-01-01 00:00:00,2016-12-31 23:59:59
4053,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CH4,0.0003,2016-01-01 00:00:00,2016-12-31 23:59:59
4054,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2,1.62209,2016-01-01 00:00:00,2016-12-31 23:59:59
4055,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg N2O,0.01535,2016-01-01 00:00:00,2016-12-31 23:59:59
4056,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2e,0.0845,2016-01-01 00:00:00,2016-12-31 23:59:59
4057,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CH4,0.00002,2016-01-01 00:00:00,2016-12-31 23:59:59
4058,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2,0.08369,2016-01-01 00:00:00,2016-12-31 23:59:59
4059,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg N2O,0.00079,2016-01-01 00:00:00,2016-12-31 23:59:59
4060,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e,0.84293,2016-01-01 00:00:00,2016-12-31 23:59:59
4061,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CH4,0.00019,2016-01-01 00:00:00,2016-12-31 23:59:59
4062,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2,0.83321,2016-01-01 00:00:00,2016-12-31 23:59:59
4063,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg N2O,0.00954,2016-01-01 00:00:00,2016-12-31 23:59:59
4064,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e,1.35657,2016-01-01 00:00:00,2016-12-31 23:59:59
4065,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CH4,0.0003,2016-01-01 00:00:00,2016-12-31 23:59:59
4066,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2,1.34092,2016-01-01 00:00:00,2016-12-31 23:59:59
4067,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg N2O,0.01535,2016-01-01 00:00:00,2016-12-31 23:59:59
4068,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e,0.14581,2016-01-01 00:00:00,2016-12-31 23:59:59
4069,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CH4,0.00003,2016-01-01 00:00:00,2016-12-31 23:59:59
4070,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2,0.14413,2016-01-01 00:00:00,2016-12-31 23:59:59
4071,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg N2O,0.00165,2016-01-01 00:00:00,2016-12-31 23:59:59
4072,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,kg CO2e,0.6851,2016-01-01 00:00:00,2016-12-31 23:59:59
4073,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,kg CH4,0.00021,2016-01-01 00:00:00,2016-12-31 23:59:59
4074,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,kg CO2,0.67388,2016-01-01 00:00:00,2016-12-31 23:59:59
4075,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,kg N2O,0.011,2016-01-01 00:00:00,2016-12-31 23:59:59
4076,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,kg CO2e,1.10256,2016-01-01 00:00:00,2016-12-31 23:59:59
4077,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,kg CH4,0.00034,2016-01-01 00:00:00,2016-12-31 23:59:59
4078,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,kg CO2,1.0845,2016-01-01 00:00:00,2016-12-31 23:59:59
4079,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,kg N2O,0.01771,2016-01-01 00:00:00,2016-12-31 23:59:59
4080,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,kg CO2e,0.90972,2016-01-01 00:00:00,2016-12-31 23:59:59
4081,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,kg CH4,0.00021,2016-01-01 00:00:00,2016-12-31 23:59:59
4082,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,kg CO2,0.8985,2016-01-01 00:00:00,2016-12-31 23:59:59
4083,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,kg N2O,0.011,2016-01-01 00:00:00,2016-12-31 23:59:59
4084,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e,1.46405,2016-01-01 00:00:00,2016-12-31 23:59:59
4085,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,kg CH4,0.00034,2016-01-01 00:00:00,2016-12-31 23:59:59
4086,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,kg CO2,1.446,2016-01-01 00:00:00,2016-12-31 23:59:59
4087,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,kg N2O,0.01771,2016-01-01 00:00:00,2016-12-31 23:59:59
4088,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e,0.09755,2016-01-01 00:00:00,2016-12-31 23:59:59
4089,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CH4,0.00002,2016-01-01 00:00:00,2016-12-31 23:59:59
4090,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2,0.09635,2016-01-01 00:00:00,2016-12-31 23:59:59
4091,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,kg N2O,0.00118,2016-01-01 00:00:00,2016-12-31 23:59:59
4092,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,kg CO2e,1.13435,2016-01-01 00:00:00,2016-12-31 23:59:59
4093,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,kg CH4,0.00021,2016-01-01 00:00:00,2016-12-31 23:59:59
4094,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,kg CO2,1.12313,2016-01-01 00:00:00,2016-12-31 23:59:59
4095,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,kg N2O,0.011,2016-01-01 00:00:00,2016-12-31 23:59:59
4096,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e,1.82556,2016-01-01 00:00:00,2016-12-31 23:59:59
4097,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,kg CH4,0.00034,2016-01-01 00:00:00,2016-12-31 23:59:59
4098,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,kg CO2,1.8075,2016-01-01 00:00:00,2016-12-31 23:59:59
4099,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,kg N2O,0.01771,2016-01-01 00:00:00,2016-12-31 23:59:59
4100,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e,0.06082,2016-01-01 00:00:00,2016-12-31 23:59:59
4101,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CH4,0.00001,2016-01-01 00:00:00,2016-12-31 23:59:59
4102,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2,0.06022,2016-01-01 00:00:00,2016-12-31 23:59:59
4103,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,kg N2O,0.00059,2016-01-01 00:00:00,2016-12-31 23:59:59
4104,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2e,0.97261,2016-01-01 00:00:00,2016-12-31 23:59:59
4105,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CH4,0.00021,2016-01-01 00:00:00,2016-12-31 23:59:59
4106,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2,0.96139,2016-01-01 00:00:00,2016-12-31 23:59:59
4107,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg N2O,0.011,2016-01-01 00:00:00,2016-12-31 23:59:59
4108,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2e,1.56526,2016-01-01 00:00:00,2016-12-31 23:59:59
4109,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CH4,0.00034,2016-01-01 00:00:00,2016-12-31 23:59:59
4110,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2,1.54721,2016-01-01 00:00:00,2016-12-31 23:59:59
4111,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg N2O,0.01771,2016-01-01 00:00:00,2016-12-31 23:59:59
4112,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e,0.08148,2016-01-01 00:00:00,2016-12-31 23:59:59
4113,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CH4,0.00002,2016-01-01 00:00:00,2016-12-31 23:59:59
4114,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2,0.08054,2016-01-01 00:00:00,2016-12-31 23:59:59
4115,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg N2O,0.00092,2016-01-01 00:00:00,2016-12-31 23:59:59
4116,Freighting goods,HGV (all diesel),All artics,0% Laden,km,kg CO2e,0.75555,2016-01-01 00:00:00,2016-12-31 23:59:59
4117,Freighting goods,HGV (all diesel),All artics,0% Laden,km,kg CH4,0.00022,2016-01-01 00:00:00,2016-12-31 23:59:59
4118,Freighting goods,HGV (all diesel),All artics,0% Laden,km,kg CO2,0.74193,2016-01-01 00:00:00,2016-12-31 23:59:59
4119,Freighting goods,HGV (all diesel),All artics,0% Laden,km,kg N2O,0.0134,2016-01-01 00:00:00,2016-12-31 23:59:59
4120,Freighting goods,HGV (all diesel),All artics,0% Laden,miles,kg CO2e,1.21594,2016-01-01 00:00:00,2016-12-31 23:59:59
4121,Freighting goods,HGV (all diesel),All artics,0% Laden,miles,kg CH4,0.00035,2016-01-01 00:00:00,2016-12-31 23:59:59
4122,Freighting goods,HGV (all diesel),All artics,0% Laden,miles,kg CO2,1.19402,2016-01-01 00:00:00,2016-12-31 23:59:59
4123,Freighting goods,HGV (all diesel),All artics,0% Laden,miles,kg N2O,0.02157,2016-01-01 00:00:00,2016-12-31 23:59:59
4124,Freighting goods,HGV (all diesel),All artics,50% Laden,km,kg CO2e,0.94103,2016-01-01 00:00:00,2016-12-31 23:59:59
4125,Freighting goods,HGV (all diesel),All artics,50% Laden,km,kg CH4,0.00022,2016-01-01 00:00:00,2016-12-31 23:59:59
4126,Freighting goods,HGV (all diesel),All artics,50% Laden,km,kg CO2,0.92741,2016-01-01 00:00:00,2016-12-31 23:59:59
4127,Freighting goods,HGV (all diesel),All artics,50% Laden,km,kg N2O,0.0134,2016-01-01 00:00:00,2016-12-31 23:59:59
4128,Freighting goods,HGV (all diesel),All artics,50% Laden,miles,kg CO2e,1.51444,2016-01-01 00:00:00,2016-12-31 23:59:59
4129,Freighting goods,HGV (all diesel),All artics,50% Laden,miles,kg CH4,0.00035,2016-01-01 00:00:00,2016-12-31 23:59:59
4130,Freighting goods,HGV (all diesel),All artics,50% Laden,miles,kg CO2,1.49252,2016-01-01 00:00:00,2016-12-31 23:59:59
4131,Freighting goods,HGV (all diesel),All artics,50% Laden,miles,kg N2O,0.02157,2016-01-01 00:00:00,2016-12-31 23:59:59
4132,Freighting goods,HGV (all diesel),All artics,50% Laden,tonne.km,kg CO2e,0.10279,2016-01-01 00:00:00,2016-12-31 23:59:59
4133,Freighting goods,HGV (all diesel),All artics,50% Laden,tonne.km,kg CH4,0.00002,2016-01-01 00:00:00,2016-12-31 23:59:59
4134,Freighting goods,HGV (all diesel),All artics,50% Laden,tonne.km,kg CO2,0.1013,2016-01-01 00:00:00,2016-12-31 23:59:59
4135,Freighting goods,HGV (all diesel),All artics,50% Laden,tonne.km,kg N2O,0.00146,2016-01-01 00:00:00,2016-12-31 23:59:59
4136,Freighting goods,HGV (all diesel),All artics,100% Laden,km,kg CO2e,1.12651,2016-01-01 00:00:00,2016-12-31 23:59:59
4137,Freighting goods,HGV (all diesel),All artics,100% Laden,km,kg CH4,0.00022,2016-01-01 00:00:00,2016-12-31 23:59:59
4138,Freighting goods,HGV (all diesel),All artics,100% Laden,km,kg CO2,1.11289,2016-01-01 00:00:00,2016-12-31 23:59:59
4139,Freighting goods,HGV (all diesel),All artics,100% Laden,km,kg N2O,0.0134,2016-01-01 00:00:00,2016-12-31 23:59:59
4140,Freighting goods,HGV (all diesel),All artics,100% Laden,miles,kg CO2e,1.81294,2016-01-01 00:00:00,2016-12-31 23:59:59
4141,Freighting goods,HGV (all diesel),All artics,100% Laden,miles,kg CH4,0.00035,2016-01-01 00:00:00,2016-12-31 23:59:59
4142,Freighting goods,HGV (all diesel),All artics,100% Laden,miles,kg CO2,1.79102,2016-01-01 00:00:00,2016-12-31 23:59:59
4143,Freighting goods,HGV (all diesel),All artics,100% Laden,miles,kg N2O,0.02157,2016-01-01 00:00:00,2016-12-31 23:59:59
4144,Freighting goods,HGV (all diesel),All artics,100% Laden,tonne.km,kg CO2e,0.06152,2016-01-01 00:00:00,2016-12-31 23:59:59
4145,Freighting goods,HGV (all diesel),All artics,100% Laden,tonne.km,kg CH4,0.00001,2016-01-01 00:00:00,2016-12-31 23:59:59
4146,Freighting goods,HGV (all diesel),All artics,100% Laden,tonne.km,kg CO2,0.06078,2016-01-01 00:00:00,2016-12-31 23:59:59
4147,Freighting goods,HGV (all diesel),All artics,100% Laden,tonne.km,kg N2O,0.00073,2016-01-01 00:00:00,2016-12-31 23:59:59
4148,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CO2e,1.00031,2016-01-01 00:00:00,2016-12-31 23:59:59
4149,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CH4,0.00022,2016-01-01 00:00:00,2016-12-31 23:59:59
4150,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CO2,0.98669,2016-01-01 00:00:00,2016-12-31 23:59:59
4151,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg N2O,0.0134,2016-01-01 00:00:00,2016-12-31 23:59:59
4152,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CO2e,1.60984,2016-01-01 00:00:00,2016-12-31 23:59:59
4153,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CH4,0.00035,2016-01-01 00:00:00,2016-12-31 23:59:59
4154,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CO2,1.58792,2016-01-01 00:00:00,2016-12-31 23:59:59
4155,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg N2O,0.02157,2016-01-01 00:00:00,2016-12-31 23:59:59
4156,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CO2e,0.08672,2016-01-01 00:00:00,2016-12-31 23:59:59
4157,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CH4,0.00002,2016-01-01 00:00:00,2016-12-31 23:59:59
4158,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CO2,0.08554,2016-01-01 00:00:00,2016-12-31 23:59:59
4159,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg N2O,0.00116,2016-01-01 00:00:00,2016-12-31 23:59:59
4160,Freighting goods,HGV (all diesel),All HGVs,0% Laden,km,kg CO2e,0.71266,2016-01-01 00:00:00,2016-12-31 23:59:59
4161,Freighting goods,HGV (all diesel),All HGVs,0% Laden,km,kg CH4,0.00029,2016-01-01 00:00:00,2016-12-31 23:59:59
4162,Freighting goods,HGV (all diesel),All HGVs,0% Laden,km,kg CO2,0.70202,2016-01-01 00:00:00,2016-12-31 23:59:59
4163,Freighting goods,HGV (all diesel),All HGVs,0% Laden,km,kg N2O,0.01035,2016-01-01 00:00:00,2016-12-31 23:59:59
4164,Freighting goods,HGV (all diesel),All HGVs,0% Laden,miles,kg CO2e,1.14692,2016-01-01 00:00:00,2016-12-31 23:59:59
4165,Freighting goods,HGV (all diesel),All HGVs,0% Laden,miles,kg CH4,0.00047,2016-01-01 00:00:00,2016-12-31 23:59:59
4166,Freighting goods,HGV (all diesel),All HGVs,0% Laden,miles,kg CO2,1.1298,2016-01-01 00:00:00,2016-12-31 23:59:59
4167,Freighting goods,HGV (all diesel),All HGVs,0% Laden,miles,kg N2O,0.01666,2016-01-01 00:00:00,2016-12-31 23:59:59
4168,Freighting goods,HGV (all diesel),All HGVs,50% Laden,km,kg CO2e,0.87893,2016-01-01 00:00:00,2016-12-31 23:59:59
4169,Freighting goods,HGV (all diesel),All HGVs,50% Laden,km,kg CH4,0.00029,2016-01-01 00:00:00,2016-12-31 23:59:59
4170,Freighting goods,HGV (all diesel),All HGVs,50% Laden,km,kg CO2,0.86829,2016-01-01 00:00:00,2016-12-31 23:59:59
4171,Freighting goods,HGV (all diesel),All HGVs,50% Laden,km,kg N2O,0.01035,2016-01-01 00:00:00,2016-12-31 23:59:59
4172,Freighting goods,HGV (all diesel),All HGVs,50% Laden,miles,kg CO2e,1.4145,2016-01-01 00:00:00,2016-12-31 23:59:59
4173,Freighting goods,HGV (all diesel),All HGVs,50% Laden,miles,kg CH4,0.00047,2016-01-01 00:00:00,2016-12-31 23:59:59
4174,Freighting goods,HGV (all diesel),All HGVs,50% Laden,miles,kg CO2,1.39737,2016-01-01 00:00:00,2016-12-31 23:59:59
4175,Freighting goods,HGV (all diesel),All HGVs,50% Laden,miles,kg N2O,0.01666,2016-01-01 00:00:00,2016-12-31 23:59:59
4176,Freighting goods,HGV (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e,0.13572,2016-01-01 00:00:00,2016-12-31 23:59:59
4177,Freighting goods,HGV (all diesel),All HGVs,50% Laden,tonne.km,kg CH4,0.00004,2016-01-01 00:00:00,2016-12-31 23:59:59
4178,Freighting goods,HGV (all diesel),All HGVs,50% Laden,tonne.km,kg CO2,0.13407,2016-01-01 00:00:00,2016-12-31 23:59:59
4179,Freighting goods,HGV (all diesel),All HGVs,50% Laden,tonne.km,kg N2O,0.0016,2016-01-01 00:00:00,2016-12-31 23:59:59
4180,Freighting goods,HGV (all diesel),All HGVs,100% Laden,km,kg CO2e,1.04519,2016-01-01 00:00:00,2016-12-31 23:59:59
4181,Freighting goods,HGV (all diesel),All HGVs,100% Laden,km,kg CH4,0.00029,2016-01-01 00:00:00,2016-12-31 23:59:59
4182,Freighting goods,HGV (all diesel),All HGVs,100% Laden,km,kg CO2,1.03455,2016-01-01 00:00:00,2016-12-31 23:59:59
4183,Freighting goods,HGV (all diesel),All HGVs,100% Laden,km,kg N2O,0.01035,2016-01-01 00:00:00,2016-12-31 23:59:59
4184,Freighting goods,HGV (all diesel),All HGVs,100% Laden,miles,kg CO2e,1.68207,2016-01-01 00:00:00,2016-12-31 23:59:59
4185,Freighting goods,HGV (all diesel),All HGVs,100% Laden,miles,kg CH4,0.00047,2016-01-01 00:00:00,2016-12-31 23:59:59
4186,Freighting goods,HGV (all diesel),All HGVs,100% Laden,miles,kg CO2,1.66495,2016-01-01 00:00:00,2016-12-31 23:59:59
4187,Freighting goods,HGV (all diesel),All HGVs,100% Laden,miles,kg N2O,0.01666,2016-01-01 00:00:00,2016-12-31 23:59:59
4188,Freighting goods,HGV (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e,0.08069,2016-01-01 00:00:00,2016-12-31 23:59:59
4189,Freighting goods,HGV (all diesel),All HGVs,100% Laden,tonne.km,kg CH4,0.00002,2016-01-01 00:00:00,2016-12-31 23:59:59
4190,Freighting goods,HGV (all diesel),All HGVs,100% Laden,tonne.km,kg CO2,0.07987,2016-01-01 00:00:00,2016-12-31 23:59:59
4191,Freighting goods,HGV (all diesel),All HGVs,100% Laden,tonne.km,kg N2O,0.0008,2016-01-01 00:00:00,2016-12-31 23:59:59
4192,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CO2e,0.91484,2016-01-01 00:00:00,2016-12-31 23:59:59
4193,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CH4,0.00029,2016-01-01 00:00:00,2016-12-31 23:59:59
4194,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CO2,0.9042,2016-01-01 00:00:00,2016-12-31 23:59:59
4195,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg N2O,0.01035,2016-01-01 00:00:00,2016-12-31 23:59:59
4196,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CO2e,1.47229,2016-01-01 00:00:00,2016-12-31 23:59:59
4197,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CH4,0.00047,2016-01-01 00:00:00,2016-12-31 23:59:59
4198,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CO2,1.45517,2016-01-01 00:00:00,2016-12-31 23:59:59
